time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.position,.velocity
1970/01/01/01:00:00.549000,1,0,549000000,,-0.195076853037,0.0
1970/01/01/01:00:00.570000,2,0,569000000,,-0.207700908184,0.0
1970/01/01/01:00:00.589000,3,0,589000000,,-0.184473246336,-0.363476574421
1970/01/01/01:00:00.610000,4,0,609000000,,-0.193485021591,-0.609974682331
1970/01/01/01:00:00.629000,5,0,629000000,,-0.208287149668,-0.797733068466
1970/01/01/01:00:00.649000,6,0,649000000,,-0.199024707079,-0.967732012272
1970/01/01/01:00:00.670000,7,0,669000000,,-0.207106292248,-1.03979623318
1970/01/01/01:00:00.690000,8,0,689000000,,-0.20018440485,-1.09070527554
1970/01/01/01:00:00.710000,9,0,709000000,,-0.18340036273,-1.07339680195
1970/01/01/01:00:00.729000,10,0,729000000,,-0.193491071463,-0.991310894489
1970/01/01/01:00:00.749000,11,0,749000000,,-0.187655210495,-0.900548934937
1970/01/01/01:00:00.769000,12,0,769000000,,-0.18632504344,-0.790116012096
1970/01/01/01:00:00.789000,13,0,789000000,,-0.1965315938,-0.657476186752
1970/01/01/01:00:00.810000,14,0,810000000,,-0.204570919275,-0.55146253109
1970/01/01/01:00:00.829000,15,0,829000000,,-0.199932038784,-0.453468173742
1970/01/01/01:00:00.850000,16,0,849000000,,-0.176985889673,-0.342630267143
1970/01/01/01:00:00.869000,17,0,869000000,,-0.189883083105,-0.202492132783
1970/01/01/01:00:00.890000,18,0,890000000,,-0.20680180192,-0.101761430502
1970/01/01/01:00:00.909000,19,0,909000000,,-0.20680180192,-0.101761430502
1970/01/01/01:00:00.929000,20,0,929000000,,-0.192351192236,-0.0470842272043
1970/01/01/01:00:00.949000,21,0,949000000,,-0.20769521594,0.0312557891011
1970/01/01/01:00:00.970000,22,0,969000000,,-0.202297329903,0.0645441934466
1970/01/01/01:00:00.989000,23,0,989000000,,-0.190609097481,0.0991396456957
1970/01/01/01:00:01.009000,24,1,9000000,,-0.185877561569,0.144552469254
1970/01/01/01:00:01.030000,25,1,29000000,,-0.175102770329,0.185065448284
1970/01/01/01:00:01.049000,26,1,49000000,,-0.18851134181,0.230614259839
1970/01/01/01:00:01.070000,27,1,70000000,,-0.202183991671,0.236331656575
1970/01/01/01:00:01.089000,28,1,89000000,,-0.17891612649,0.208446189761
1970/01/01/01:00:01.109000,29,1,109000000,,-0.19402384758,0.218450248241
1970/01/01/01:00:01.130000,30,1,129000000,,-0.197365909815,0.193501964211
1970/01/01/01:00:01.149000,31,1,149000000,,-0.191148877144,0.157410532236
1970/01/01/01:00:01.170000,32,1,169000000,,-0.203485459089,0.133968800306
1970/01/01/01:00:01.190000,33,1,189000000,,-0.194355487823,0.0880759656429
1970/01/01/01:00:01.209000,34,1,209000000,,-0.190710037947,0.0628747269511
1970/01/01/01:00:01.230000,35,1,230000000,,-0.195874154568,0.0461085066199
1970/01/01/01:00:01.250000,36,1,249000000,,-0.18307068944,0.0215153377503
1970/01/01/01:00:01.270000,37,1,270000000,,-0.20344850421,0.0227982774377
1970/01/01/01:00:01.289000,38,1,289000000,,-0.21080327034,-0.0126400673762
1970/01/01/01:00:01.310000,39,1,309000000,,-0.21080327034,-0.0126400673762
1970/01/01/01:00:01.329000,40,1,329000000,,-0.207924097776,-0.0523590929806
1970/01/01/01:00:01.349000,41,1,349000000,,-0.20458573103,-0.0815698727965
1970/01/01/01:00:01.370000,42,1,369000000,,-0.201261430979,-0.0954606384039
