time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.position,.velocity
1970/01/01/01:00:00.595000,4,0,595000000,,-0.306514978409,0.609974682331
1970/01/01/01:00:00.616000,5,0,615000000,,-0.291712850332,0.797733068466
1970/01/01/01:00:00.637000,6,0,637000000,,-0.300975292921,0.967732012272
1970/01/01/01:00:00.658000,7,0,656000000,,-0.292893707752,1.03979623318
1970/01/01/01:00:00.679000,8,0,679000000,,-0.29981559515,1.09070527554
1970/01/01/01:00:00.700000,9,0,699000000,,-0.31659963727,1.07339680195
1970/01/01/01:00:00.721000,10,0,720000000,,-0.306508928537,0.991310894489
1970/01/01/01:00:00.742000,11,0,742000000,,-0.312344789505,0.900548934937
1970/01/01/01:00:00.763000,12,0,762000000,,-0.31367495656,0.790116012096
1970/01/01/01:00:00.784000,13,0,784000000,,-0.3034684062,0.657476186752
1970/01/01/01:00:00.805000,14,0,804000000,,-0.295429080725,0.55146253109
1970/01/01/01:00:00.826000,15,0,825000000,,-0.300067961216,0.453468173742
1970/01/01/01:00:00.847000,16,0,847000000,,-0.323014110327,0.342630267143
1970/01/01/01:00:00.868000,17,0,868000000,,-0.310116916895,0.202492132783
1970/01/01/01:00:00.889000,18,0,889000000,,-0.29319819808,0.101761430502
1970/01/01/01:00:00.910000,19,0,909000000,,-0.307648807764,0.0470842272043
1970/01/01/01:00:00.931000,20,0,931000000,,-0.29230478406,-0.0312557891011
1970/01/01/01:00:00.952000,21,0,952000000,,-0.297702670097,-0.0645441934466
1970/01/01/01:00:00.973000,22,0,973000000,,-0.309390902519,-0.0991396456957
1970/01/01/01:00:00.994000,23,0,994000000,,-0.314122438431,-0.144552469254
1970/01/01/01:00:01.015000,24,1,15000000,,-0.324897229671,-0.185065448284
1970/01/01/01:00:01.036000,25,1,36000000,,-0.31148865819,-0.230614259839
1970/01/01/01:00:01.057000,26,1,57000000,,-0.297816008329,-0.236331656575
1970/01/01/01:00:01.078000,27,1,78000000,,-0.32108387351,-0.208446189761
1970/01/01/01:00:01.099000,28,1,99000000,,-0.30597615242,-0.218450248241
1970/01/01/01:00:01.120000,29,1,119000000,,-0.302634090185,-0.193501964211
1970/01/01/01:00:01.141000,30,1,141000000,,-0.308851122856,-0.157410532236
1970/01/01/01:00:01.162000,31,1,162000000,,-0.296514540911,-0.133968800306
1970/01/01/01:00:01.184000,32,1,183000000,,-0.305644512177,-0.0880759656429
1970/01/01/01:00:01.204000,33,1,204000000,,-0.309289962053,-0.0628747269511
1970/01/01/01:00:01.225000,34,1,225000000,,-0.304125845432,-0.0461085066199
1970/01/01/01:00:01.246000,35,1,246000000,,-0.31692931056,-0.0215153377503
1970/01/01/01:00:01.268000,36,1,267000000,,-0.29655149579,-0.0227982774377
1970/01/01/01:00:01.288000,37,1,288000000,,-0.28919672966,0.0126400673762
1970/01/01/01:00:01.309000,38,1,308000000,,-0.292075902224,0.0523590929806
1970/01/01/01:00:01.331000,39,1,330000000,,-0.29541426897,0.0815698727965
1970/01/01/01:00:01.351000,40,1,351000000,,-0.298738569021,0.0954606384039
1970/01/01/01:00:01.372000,41,1,372000000,,-0.314073503017,0.0976191237569
1970/01/01/01:00:01.393000,42,1,393000000,,-0.303137660027,0.0689800158143
1970/01/01/01:00:01.414000,43,1,414000000,,-0.314055591822,0.0619053393602
1970/01/01/01:00:01.435000,44,1,434000000,,-0.298347681761,0.0359716489911
1970/01/01/01:00:01.456000,45,1,456000000,,-0.303645431995,0.0396779701114
1970/01/01/01:00:01.477000,46,1,477000000,,-0.317622810602,0.0317815318704
1970/01/01/01:00:01.498000,47,1,498000000,,-0.316930651665,-0.000375247938791
1970/01/01/01:00:01.519000,48,1,519000000,,-0.289802312851,-0.0257358085364
1970/01/01/01:00:01.540000,49,1,540000000,,-0.300353616476,0.00171775638591
1970/01/01/01:00:01.561000,50,1,561000000,,-0.305543005466,0.00588705996051
1970/01/01/01:00:01.582000,51,1,581000000,,-0.303634345531,0.000314854085445
1970/01/01/01:00:01.603000,52,1,603000000,,-0.310049086809,-0.00130530167371
1970/01/01/01:00:01.624000,53,1,624000000,,-0.318324029446,-0.0137495314702
1970/01/01/01:00:01.645000,54,1,644000000,,-0.295033723116,-0.0368582010269
1970/01/01/01:00:01.666000,55,1,666000000,,-0.318499475718,-0.0139907961711
1970/01/01/01:00:01.687000,56,1,687000000,,-0.314722806215,-0.0366110056639
1970/01/01/01:00:01.708000,57,1,708000000,,-0.306596964598,-0.0473576076329
1970/01/01/01:00:01.729000,58,1,729000000,,-0.31614330411,-0.0402817465365
1970/01/01/01:00:01.750000,59,1,750000000,,-0.305788785219,-0.0496575571597
1970/01/01/01:00:01.771000,60,1,771000000,,-0.299646496773,-0.0374636687338
1970/01/01/01:00:01.792000,61,1,792000000,,-0.304033070803,-0.0152565883473
1970/01/01/01:00:01.813000,62,1,813000000,,-0.286783725023,-0.00401270389557
1970/01/01/01:00:01.834000,63,1,834000000,,-0.301996141672,0.0356170013547
1970/01/01/01:00:01.855000,64,1,855000000,,-0.286794871092,0.040450245142
1970/01/01/01:00:01.876000,65,1,875000000,,-0.301655739546,0.0681755393744
1970/01/01/01:00:01.897000,66,1,897000000,,-0.308140933514,0.0638456866145
1970/01/01/01:00:01.918000,67,1,917000000,,-0.302169799805,0.047466982156
1970/01/01/01:00:01.939000,68,1,939000000,,-0.28711399436,0.0416597761214
1970/01/01/01:00:01.961000,69,1,959000000,,-0.297352492809,0.0608945079148
1970/01/01/01:00:01.982000,70,1,980000000,,-0.277293890715,0.0576762221754
1970/01/01/01:00:02.002000,71,2,1000000,,-0.298506081104,0.0879984796047
1970/01/01/01:00:02.023000,72,2,22000000,,-0.297925233841,0.0727121308446
1970/01/01/01:00:02.044000,73,2,44000000,,-0.307483762503,0.0577377714217
1970/01/01/01:00:02.065000,74,2,65000000,,-0.301032662392,0.0270618703216
1970/01/01/01:00:02.086000,75,2,86000000,,-0.303583323956,0.0119954450056
1970/01/01/01:00:02.107000,76,2,107000000,,-0.291778177023,-0.00536522688344
1970/01/01/01:00:02.128000,77,2,128000000,,-0.295002728701,0.00113804044668
1970/01/01/01:00:02.149000,78,2,149000000,,-0.312688082457,0.000829811149742
1970/01/01/01:00:02.170000,79,2,170000000,,-0.29315918684,-0.0304048657417
1970/01/01/01:00:02.191000,80,2,191000000,,-0.304754167795,-0.0209352001548
1970/01/01/01:00:02.212000,81,2,212000000,,-0.292036116123,-0.0326280221343
1970/01/01/01:00:02.233000,82,2,232000000,,-0.307317942381,-0.0194959547371
1970/01/01/01:00:02.254000,83,2,254000000,,-0.297481775284,-0.0347600504756
1970/01/01/01:00:02.275000,84,2,275000000,,-0.295607089996,-0.0281610134989
1970/01/01/01:00:02.296000,85,2,296000000,,-0.294305771589,-0.0183896459639
1970/01/01/01:00:02.317000,86,2,317000000,,-0.299580216408,-0.00735804671422
1970/01/01/01:00:02.338000,87,2,338000000,,-0.288240998983,-0.00719750672579
1970/01/01/01:00:02.359000,88,2,358000000,,-0.295902103186,0.012079494074
1970/01/01/01:00:02.380000,89,2,379000000,,-0.318603724241,0.0151171693578
1970/01/01/01:00:02.401000,90,2,400000000,,-0.285260766745,-0.0226548425853
1970/01/01/01:00:02.422000,91,2,421000000,,-0.275820732117,0.00529990997165
1970/01/01/01:00:02.443000,92,2,442000000,,-0.287778347731,0.0447367727757
1970/01/01/01:00:02.464000,93,2,463000000,,-0.286415845156,0.0547712706029
1970/01/01/01:00:02.485000,94,2,484000000,,-0.303416579962,0.0634388551116
1970/01/01/01:00:02.506000,95,2,506000000,,-0.299223035574,0.0373356044292
1970/01/01/01:00:02.527000,96,2,526000000,,-0.30113953352,0.0234891846776
1970/01/01/01:00:02.548000,97,2,547000000,,-0.292874127626,0.00719753885642
1970/01/01/01:00:02.569000,98,2,568000000,,-0.287930428982,0.00792838074267
1970/01/01/01:00:02.590000,99,2,589000000,,-0.276532620192,0.0168927032501
1970/01/01/01:00:02.611000,100,2,611000000,,-0.289287149906,0.0449025221169
1970/01/01/01:00:02.632000,101,2,631000000,,-0.30517333746,0.0428870804608
1970/01/01/01:00:02.653000,102,2,653000000,,-0.305963844061,0.0103423520923
1970/01/01/01:00:02.674000,103,2,674000000,,-0.301557481289,-0.0169231854379
1970/01/01/01:00:02.695000,104,2,695000000,,-0.282794684172,-0.0311319176108
1970/01/01/01:00:02.716000,105,2,716000000,,-0.286395639181,-0.00889999698848
1970/01/01/01:00:02.737000,106,2,736000000,,-0.294963628054,0.00291490042582
1970/01/01/01:00:02.758000,107,2,758000000,,-0.296325176954,-0.00206961622462
1970/01/01/01:00:02.779000,108,2,779000000,,-0.288973331451,-0.00827574636787
1970/01/01/01:00:02.800000,109,2,800000000,,-0.283931910992,-0.000236797452089
1970/01/01/01:00:02.821000,110,2,820000000,,-0.282324641943,0.0145035497844
1970/01/01/01:00:02.842000,111,2,842000000,,-0.310532182455,0.0304304230958
1970/01/01/01:00:02.863000,112,2,862000000,,-0.276997298002,-0.00582035304978
1970/01/01/01:00:02.884000,113,2,884000000,,-0.275847911835,0.022643815726
1970/01/01/01:00:02.905000,114,2,905000000,,-0.302353799343,0.0460721850395
1970/01/01/01:00:02.926000,115,2,926000000,,-0.293175131083,0.0173631403595
1970/01/01/01:00:02.948000,116,2,947000000,,-0.301753163338,0.00905250199139
1970/01/01/01:00:02.968000,117,2,968000000,,-0.2937528193,-0.0131625346839
1970/01/01/01:00:02.989000,118,2,988000000,,-0.301150918007,-0.016859665513
1970/01/01/01:00:03.010000,119,3,10000000,,-0.291106313467,-0.0331936851144
1970/01/01/01:00:03.031000,120,3,31000000,,-0.307945638895,-0.0271279308945
1970/01/01/01:00:03.052000,121,3,52000000,,-0.29382622242,-0.0505849570036
1970/01/01/01:00:03.073000,122,3,73000000,,-0.279332071543,-0.0434100851417
1970/01/01/01:00:03.094000,123,3,94000000,,-0.295597821474,-0.0105181662366
1970/01/01/01:00:03.115000,124,3,115000000,,-0.297303020954,-0.0114032849669
1970/01/01/01:00:03.136000,125,3,136000000,,-0.291415691376,-0.014700085856
1970/01/01/01:00:03.157000,126,3,157000000,,-0.285306185484,-0.00658267922699
1970/01/01/01:00:03.178000,127,3,178000000,,-0.290274113417,0.0110619198531
1970/01/01/01:00:03.199000,128,3,199000000,,-0.302736341953,0.0165492165834
1970/01/01/01:00:03.220000,129,3,220000000,,-0.283945709467,-0.00133122818079
1970/01/01/01:00:03.241000,130,3,241000000,,-0.293740928173,0.0168186482042
1970/01/01/01:00:03.262000,131,3,262000000,,-0.28445905447,0.0140643436462
1970/01/01/01:00:03.283000,132,3,283000000,,-0.288316786289,0.0275136027485
1970/01/01/01:00:03.304000,133,3,303000000,,-0.276833593845,0.0307107660919
1970/01/01/01:00:03.325000,134,3,324000000,,-0.274000704288,0.0525290109217
1970/01/01/01:00:03.346000,135,3,345000000,,-0.297038942575,0.0735943242908
1970/01/01/01:00:03.367000,136,3,367000000,,-0.304023981094,0.0467692911625
1970/01/01/01:00:03.388000,137,3,388000000,,-0.292352586985,0.0117395957932
1970/01/01/01:00:03.409000,138,3,409000000,,-0.275341689587,0.00277230096981
1970/01/01/01:00:03.431000,139,3,430000000,,-0.288330614567,0.0250258240849
1970/01/01/01:00:03.451000,140,3,451000000,,-0.288144111633,0.019773600623
1970/01/01/01:00:03.472000,141,3,472000000,,-0.28643733263,0.0150309950113
1970/01/01/01:00:03.493000,142,3,493000000,,-0.289060682058,0.0135445296764
1970/01/01/01:00:03.514000,143,3,514000000,,-0.292604655027,0.00722698029131
1970/01/01/01:00:03.535000,144,3,534000000,,-0.270855247974,-0.00390689680353
1970/01/01/01:00:03.556000,145,3,556000000,,-0.281365662813,0.0259042046964
1970/01/01/01:00:03.577000,146,3,577000000,,-0.304595947266,0.0298571083695
1970/01/01/01:00:03.598000,147,3,598000000,,-0.297514945269,-0.00862505286932
1970/01/01/01:00:03.619000,148,3,619000000,,-0.28883856535,-0.0277314726263
1970/01/01/01:00:03.640000,149,3,640000000,,-0.288669019938,-0.0273249205202
1970/01/01/01:00:03.661000,150,3,661000000,,-0.291564404964,-0.025687886402
1970/01/01/01:00:03.682000,151,3,682000000,,-0.269391417503,-0.0284573622048
1970/01/01/01:00:03.703000,152,3,703000000,,-0.297049105167,0.00910147465765
1970/01/01/01:00:03.724000,153,3,724000000,,-0.272992253304,-0.00858214031905
1970/01/01/01:00:03.745000,154,3,745000000,,-0.271470874548,0.0192128028721
1970/01/01/01:00:03.766000,155,3,765000000,,-0.262575060129,0.042961165309
1970/01/01/01:00:03.787000,156,3,787000000,,-0.275937289,0.0794642493129
1970/01/01/01:00:03.808000,157,3,808000000,,-0.296788573265,0.081604577601
1970/01/01/01:00:03.829000,158,3,829000000,,-0.271704465151,0.0438853688538
1970/01/01/01:00:03.850000,159,3,850000000,,-0.268974214792,0.054985396564
