time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.position,.velocity
2020/11/26/17:36:19.853249,5,1606408579,852921009,,-1.20187270641,-2.11175346375
2020/11/26/17:36:19.898035,6,1606408579,897814035,,-1.20391762257,-1.79168021679
2020/11/26/17:36:19.940393,7,1606408579,940087080,,-1.19573807716,-1.36515390873
2020/11/26/17:36:19.984529,8,1606408579,984296083,,-1.20085024834,-1.0123847723
2020/11/26/17:36:20.028024,9,1606408580,27540922,,-1.19778299332,-0.715814352036
2020/11/26/17:36:20.072525,10,1606408580,72118997,,-1.20289516449,-0.50335419178
2020/11/26/17:36:20.117222,11,1606408580,116976022,,-1.20493996143,-0.351376801729
2020/11/26/17:36:20.161387,12,1606408580,161058902,,-1.20698487759,-0.246021136642
2020/11/26/17:36:20.205478,13,1606408580,205176115,,-1.19982779026,-0.151573136449
2020/11/26/17:36:20.249660,14,1606408580,249331951,,-1.20289516449,-0.100781716406
2020/11/26/17:36:20.293594,15,1606408580,293253898,,-1.20493996143,-0.071455784142
2020/11/26/17:36:20.342821,16,1606408580,342405080,,-1.20289516449,-0.0446670874953
2020/11/26/17:36:20.382722,17,1606408580,382427930,,-1.20187270641,-0.0255940407515
2020/11/26/17:36:20.440740,18,1606408580,440351963,,-1.19880533218,-0.00766924954951
2020/11/26/17:36:20.475868,19,1606408580,475440025,,-1.20596241951,-0.0166747272015
2020/11/26/17:36:20.514708,20,1606408580,514355897,,-1.20085024834,-0.00524319242686
2020/11/26/17:36:20.558450,21,1606408580,557946920,,-1.20187270641,-0.0027308545541
2020/11/26/17:36:20.602490,22,1606408580,602138042,,-1.20800733566,-0.0156467519701
2020/11/26/17:36:20.646730,23,1606408580,646370887,,-1.20289516449,-0.00574719673023
2020/11/26/17:36:20.692133,24,1606408580,691782951,,-1.19982779026,0.00579210277647
2020/11/26/17:36:20.736994,25,1606408580,736676931,,-1.20085024834,0.00652798777446
2020/11/26/17:36:20.779169,26,1606408580,778877973,,-1.20187270641,0.0033370971214
2020/11/26/17:36:20.823370,27,1606408580,823056936,,-1.20391762257,-0.0030644161161
2020/11/26/17:36:20.868405,28,1606408580,868092060,,-1.20289516449,-0.00246321619488
2020/11/26/17:36:20.911635,29,1606408580,911303997,,-1.20698487759,-0.0113753741607
2020/11/26/17:36:20.956154,30,1606408580,955687046,,-1.19778299332,0.00870795827359
2020/11/26/17:36:20.999898,31,1606408580,999567985,,-1.20085024834,0.00732349418104
2020/11/26/17:36:21.045211,32,1606408581,44953107,,-1.20391762257,-0.00155545643065
2020/11/26/17:36:21.088568,33,1606408581,88119029,,-1.20391762257,-0.00437722820789
2020/11/26/17:36:21.137343,34,1606408581,137005090,,-1.20391762257,-0.00466683506966
2020/11/26/17:36:21.177052,35,1606408581,176610946,,-1.20493996143,-0.00638824421912
2020/11/26/17:36:21.222543,36,1606408581,222244977,,-1.20289516449,-0.00118148722686
2020/11/26/17:36:21.266277,37,1606408581,265986919,,-1.19880533218,0.0103340409696
2020/11/26/17:36:21.309635,38,1606408581,309251070,,-1.20289516449,0.00320426584221
2020/11/26/17:36:21.354481,39,1606408581,354135036,,-1.20085024834,0.00493689114228
2020/11/26/17:36:21.398240,40,1606408581,397878885,,-1.20187270641,0.00238507124595
2020/11/26/17:36:21.442188,41,1606408581,441859960,,-1.20596241951,-0.00842438731343
2020/11/26/17:36:21.487524,42,1606408581,487165927,,-1.20289516449,-0.00370385870337
2020/11/26/17:36:21.530394,43,1606408581,530014991,,-1.20391762257,-0.00383840431459
2020/11/26/17:36:21.574770,44,1606408581,574474096,,-1.20187270641,0.00150677119382
2020/11/26/17:36:21.618791,45,1606408581,618470907,,-1.20187270641,0.00313468673266
2020/11/26/17:36:21.662576,46,1606408581,662323951,,-1.20289516449,0.000831764249597
2020/11/26/17:36:21.707608,47,1606408581,707252025,,-1.20187270641,0.00225301529281
2020/11/26/17:36:21.756385,48,1606408581,756046056,,-1.20493996143,-0.0047556059435
2020/11/26/17:36:21.796243,49,1606408581,795900106,,-1.20289516449,-0.00167726294603
2020/11/26/17:36:21.839810,50,1606408581,839483022,,-1.19778299332,0.0115884682164
2020/11/26/17:36:21.885544,51,1606408581,885261058,,-1.20391762257,2.05074902624e-05
2020/11/26/17:36:21.928408,52,1606408581,928091049,,-1.20289516449,-0.00163858500309
2020/11/26/17:36:21.973183,53,1606408581,972851991,,-1.19676053524,0.012306202203
2020/11/26/17:36:22.017279,54,1606408582,17060041,,-1.20493996143,-0.00376252597198
2020/11/26/17:36:22.069409,55,1606408582,69091081,,-1.20391762257,-0.00644751172513
2020/11/26/17:36:22.106076,56,1606408582,105850934,,-1.20289516449,-0.00395743967965
2020/11/26/17:36:22.151149,57,1606408582,150849103,,-1.20187270641,-5.95352430537e-05
2020/11/26/17:36:22.194486,58,1606408582,194139003,,-1.20596241951,-0.00820601917803
2020/11/26/17:36:22.238822,59,1606408582,238446950,,-1.19778299332,0.00932496320456
2020/11/26/17:36:22.283295,60,1606408582,282901048,,-1.20391762257,-0.000340470724041
2020/11/26/17:36:22.328210,61,1606408582,327800989,,-1.20493996143,-0.00603131297976
2020/11/26/17:36:22.371798,62,1606408582,371450901,,-1.20391762257,-0.00467806169763
2020/11/26/17:36:22.417299,63,1606408582,416963100,,-1.20187270641,0.00131674774457
2020/11/26/17:36:22.460996,64,1606408582,460583925,,-1.20493996143,-0.00391945475712
2020/11/26/17:36:22.505271,65,1606408582,504925966,,-1.20085024834,0.00442120619118
2020/11/26/17:36:22.549516,66,1606408582,549248933,,-1.20391762257,-0.000539308588486
2020/11/26/17:36:22.593621,67,1606408582,593302011,,-1.19982779026,0.00731848692521
2020/11/26/17:36:22.638074,68,1606408582,637788057,,-1.19982779026,0.00888613052666
2020/11/26/17:36:22.681698,69,1606408582,681380033,,-1.20596241951,-0.00630741007626
2020/11/26/17:36:22.725915,70,1606408582,725591897,,-1.19880533218,0.00604290235788
2020/11/26/17:36:22.770260,71,1606408582,769949913,,-1.19982779026,0.007023090031
2020/11/26/17:36:22.819032,72,1606408582,818764925,,-1.20187270641,0.00144757586531
2020/11/26/17:36:22.858793,73,1606408582,858328104,,-1.19880533218,0.00638220412657
2020/11/26/17:36:22.902654,74,1606408582,902338981,,-1.20187270641,-1.94394260689e-06
2020/11/26/17:36:22.946422,75,1606408582,946171998,,-1.20391762257,-0.00701831607148
2020/11/26/17:36:22.994517,76,1606408582,994298934,,-1.20085024834,-0.00128660979681
2020/11/26/17:36:23.034518,77,1606408583,34276008,,-1.20085024834,0.00098366162274
2020/11/26/17:36:23.079327,78,1606408583,79042911,,-1.20289516449,-0.00313600036316
2020/11/26/17:36:23.129852,79,1606408583,129570960,,-1.20085024834,0.000683091348037
2020/11/26/17:36:23.167758,80,1606408583,167490959,,-1.20391762257,-0.0052118669264
2020/11/26/17:36:23.211177,81,1606408583,210822105,,-1.20596241951,-0.0112041505054
2020/11/26/17:36:23.254952,82,1606408583,254617929,,-1.20698487759,-0.0138914547861
2020/11/26/17:36:23.299922,83,1606408583,299540996,,-1.20289516449,-0.00305117107928
2020/11/26/17:36:23.343431,84,1606408583,343131065,,-1.20187270641,0.00362911238335
2020/11/26/17:36:23.388142,85,1606408583,387834072,,-1.20800733566,-0.00885988865048
2020/11/26/17:36:23.431740,86,1606408583,431365013,,-1.20596241951,-0.00710322195664
2020/11/26/17:36:23.477504,87,1606408583,477169036,,-1.19880533218,0.0114493165165
2020/11/26/17:36:23.520801,88,1606408583,520553112,,-1.20391762257,0.00406670896336
2020/11/26/17:36:23.566340,89,1606408583,565882921,,-1.20085024834,0.00795136205852
2020/11/26/17:36:23.609259,90,1606408583,608926057,,-1.20391762257,0.000872054952197
2020/11/26/17:36:23.653080,91,1606408583,652761936,,-1.20493996143,-0.00412233965471
2020/11/26/17:36:23.697441,92,1606408583,697082042,,-1.20698487759,-0.00998220872134
2020/11/26/17:36:23.741938,93,1606408583,741563081,,-1.20085024834,0.00385436788201
2020/11/26/17:36:23.784914,94,1606408583,784596920,,-1.20289516449,0.00334161170758
2020/11/26/17:36:23.831317,95,1606408583,831008911,,-1.20800733566,-0.00925697945058
2020/11/26/17:36:23.874544,96,1606408583,874165058,,-1.20187270641,0.00210711942054
2020/11/26/17:36:23.919210,97,1606408583,918864011,,-1.20596241951,-0.00378650799394
2020/11/26/17:36:23.963270,98,1606408583,962903976,,-1.19880533218,0.0113833192736
2020/11/26/17:36:24.006314,99,1606408584,6012916,,-1.20187270641,0.00777674699202
2020/11/26/17:36:24.051157,100,1606408584,50853967,,-1.20493996143,-0.00190669379663
2020/11/26/17:36:24.095536,101,1606408584,95226049,,-1.20085024834,0.00450117466971
