time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.position,.velocity
1970/01/01/01:00:00.604000,1,0,604000000,,-0.315526753664,0.0
1970/01/01/01:00:00.625000,2,0,625000000,,-0.306514978409,0.0
1970/01/01/01:00:00.646000,3,0,645000000,,-0.291712850332,0.322475016117
1970/01/01/01:00:00.667000,4,0,662000000,,-0.300975292921,0.562727749348
1970/01/01/01:00:00.688000,5,0,687000000,,-0.292893707752,0.825259625912
1970/01/01/01:00:00.709000,6,0,709000000,,-0.29981559515,0.987555205822
1970/01/01/01:00:00.730000,7,0,729000000,,-0.31659963727,1.06084156036
1970/01/01/01:00:00.751000,8,0,751000000,,-0.306508928537,1.05835235119
1970/01/01/01:00:00.772000,9,0,772000000,,-0.312344789505,1.03331553936
1970/01/01/01:00:00.793000,10,0,793000000,,-0.31367495656,0.964429140091
1970/01/01/01:00:00.814000,11,0,814000000,,-0.3034684062,0.869706749916
1970/01/01/01:00:00.835000,12,0,835000000,,-0.295429080725,0.777294754982
1970/01/01/01:00:00.856000,13,0,856000000,,-0.300067961216,0.686396360397
1970/01/01/01:00:00.877000,14,0,877000000,,-0.323014110327,0.577903032303
1970/01/01/01:00:00.898000,15,0,897000000,,-0.310116916895,0.434007257223
1970/01/01/01:00:00.919000,16,0,919000000,,-0.29319819808,0.309834033251
1970/01/01/01:00:00.940000,17,0,939000000,,-0.307648807764,0.234068244696
1970/01/01/01:00:00.961000,18,0,961000000,,-0.29230478406,0.129540920258
1970/01/01/01:00:00.982000,19,0,982000000,,-0.297702670097,0.0695559978485
1970/01/01/01:00:01.003000,20,1,3000000,,-0.309390902519,0.00796101987362
1970/01/01/01:00:01.024000,21,1,24000000,,-0.314122438431,-0.0637096241117
1970/01/01/01:00:01.045000,22,1,45000000,,-0.324897229671,-0.128902211785
1970/01/01/01:00:01.066000,23,1,66000000,,-0.31148865819,-0.196918904781
1970/01/01/01:00:01.087000,24,1,87000000,,-0.297816008329,-0.222449913621
1970/01/01/01:00:01.108000,25,1,107000000,,-0.32108387351,-0.211979061365
1970/01/01/01:00:01.129000,26,1,129000000,,-0.30597615242,-0.237265959382
1970/01/01/01:00:01.150000,27,1,150000000,,-0.302634090185,-0.221493512392
1970/01/01/01:00:01.171000,28,1,171000000,,-0.308851122856,-0.194465145469
1970/01/01/01:00:01.192000,29,1,191000000,,-0.296514540911,-0.176738977432
1970/01/01/01:00:01.213000,30,1,213000000,,-0.305644512177,-0.131392478943
1970/01/01/01:00:01.234000,31,1,234000000,,-0.309289962053,-0.106802947819
1970/01/01/01:00:01.255000,32,1,254000000,,-0.304125845432,-0.0897792801261
1970/01/01/01:00:01.276000,33,1,276000000,,-0.31692931056,-0.0614147931337
1970/01/01/01:00:01.297000,34,1,297000000,,-0.29655149579,-0.0592456720769
1970/01/01/01:00:01.318000,35,1,317000000,,-0.28919672966,-0.0215011201799
1970/01/01/01:00:01.339000,36,1,339000000,,-0.292075902224,0.0273701697588
1970/01/01/01:00:01.360000,37,1,360000000,,-0.29541426897,0.0595462992787
1970/01/01/01:00:01.381000,38,1,381000000,,-0.298738569021,0.0781174227595
1970/01/01/01:00:01.402000,39,1,402000000,,-0.314073503017,0.0847827643156
1970/01/01/01:00:01.423000,40,1,423000000,,-0.303137660027,0.0603414289653
1970/01/01/01:00:01.444000,41,1,444000000,,-0.314055591822,0.0570547282696
1970/01/01/01:00:01.465000,42,1,465000000,,-0.298347681761,0.0331343226135
1970/01/01/01:00:01.486000,43,1,486000000,,-0.303645431995,0.0396292842925
1970/01/01/01:00:01.507000,44,1,507000000,,-0.317622810602,0.0342715606093
1970/01/01/01:00:01.528000,45,1,528000000,,-0.316930651665,0.00412215432152
1970/01/01/01:00:01.549000,46,1,549000000,,-0.289802312851,-0.0197440888733
1970/01/01/01:00:01.570000,47,1,570000000,,-0.300353616476,0.00872470624745
1970/01/01/01:00:01.591000,48,1,591000000,,-0.305543005466,0.0134758464992
1970/01/01/01:00:01.612000,49,1,611000000,,-0.303634345531,0.00809616036713
1970/01/01/01:00:01.633000,50,1,633000000,,-0.310049086809,0.00636716606095
1970/01/01/01:00:01.654000,51,1,653000000,,-0.318324029446,-0.00584697164595
1970/01/01/01:00:01.675000,52,1,675000000,,-0.295033723116,-0.0319995842874
1970/01/01/01:00:01.696000,53,1,695000000,,-0.318499475718,-0.0115126091987
1970/01/01/01:00:01.717000,54,1,717000000,,-0.314722806215,-0.0353313051164
1970/01/01/01:00:01.738000,55,1,737000000,,-0.306596964598,-0.0455043204129
1970/01/01/01:00:01.759000,56,1,759000000,,-0.31614330411,-0.0382637120783
1970/01/01/01:00:01.780000,57,1,780000000,,-0.305788785219,-0.0478269681334
1970/01/01/01:00:01.801000,58,1,801000000,,-0.299646496773,-0.0358553230762
1970/01/01/01:00:01.822000,59,1,822000000,,-0.304033070803,-0.0138910934329
1970/01/01/01:00:01.843000,60,1,843000000,,-0.286783725023,-0.00289816549048
1970/01/01/01:00:01.864000,61,1,864000000,,-0.301996141672,0.0364831015468
1970/01/01/01:00:01.885000,62,1,885000000,,-0.286794871092,0.0410791188478
1970/01/01/01:00:01.906000,63,1,906000000,,-0.301655739546,0.0699714422226
1970/01/01/01:00:01.927000,64,1,926000000,,-0.308140933514,0.0655035823584
1970/01/01/01:00:01.948000,65,1,948000000,,-0.302169799805,0.0479524694383
1970/01/01/01:00:01.969000,66,1,968000000,,-0.28711399436,0.04212930426
1970/01/01/01:00:01.990000,67,1,990000000,,-0.297352492809,0.0630660951138
1970/01/01/01:00:02.011000,68,2,11000000,,-0.277293890715,0.0591151453555
1970/01/01/01:00:02.032000,69,2,32000000,,-0.298506081104,0.0887787863612
1970/01/01/01:00:02.053000,70,2,53000000,,-0.297925233841,0.0729192569852
1970/01/01/01:00:02.074000,71,2,74000000,,-0.307483762503,0.0581440590322
1970/01/01/01:00:02.095000,72,2,94000000,,-0.301032662392,0.0285444557667
1970/01/01/01:00:02.116000,73,2,115000000,,-0.303583323956,0.0129351485521
1970/01/01/01:00:02.137000,74,2,137000000,,-0.291778177023,-0.00575860217214
1970/01/01/01:00:02.158000,75,2,158000000,,-0.295002728701,0.000484078482259
1970/01/01/01:00:02.179000,76,2,179000000,,-0.312688082457,-1.55578163685e-05
1970/01/01/01:00:02.200000,77,2,200000000,,-0.29315918684,-0.0313774123788
1970/01/01/01:00:02.221000,78,2,221000000,,-0.304754167795,-0.0219771508127
1970/01/01/01:00:02.242000,79,2,242000000,,-0.292036116123,-0.0336890593171
1970/01/01/01:00:02.263000,80,2,262000000,,-0.307317942381,-0.0205348860472
1970/01/01/01:00:02.284000,81,2,284000000,,-0.297481775284,-0.035740621388
1970/01/01/01:00:02.305000,82,2,305000000,,-0.295607089996,-0.0290581360459
1970/01/01/01:00:02.326000,83,2,326000000,,-0.294305771589,-0.0191848091781
1970/01/01/01:00:02.347000,84,2,347000000,,-0.299580216408,-0.00803968962282
1970/01/01/01:00:02.371000,85,2,370000000,,-0.288240998983,-0.0077336342074
1970/01/01/01:00:02.389000,86,2,389000000,,-0.295902103186,0.0107075702399
1970/01/01/01:00:02.410000,87,2,410000000,,-0.318603724241,0.0140675269067
1970/01/01/01:00:02.431000,88,2,430000000,,-0.285260766745,-0.0216153245419
1970/01/01/01:00:02.452000,89,2,452000000,,-0.275820732117,0.00759673910215
1970/01/01/01:00:02.473000,90,2,473000000,,-0.287778347731,0.0466986782849
1970/01/01/01:00:02.494000,91,2,494000000,,-0.286415845156,0.0563841797411
1970/01/01/01:00:02.516000,92,2,515000000,,-0.303416579962,0.0647039562464
1970/01/01/01:00:02.536000,93,2,536000000,,-0.299223035574,0.0394531786442
1970/01/01/01:00:02.557000,94,2,557000000,,-0.30113953352,0.0244658999145
1970/01/01/01:00:02.578000,95,2,578000000,,-0.292874127626,0.00782214011997
1970/01/01/01:00:02.599000,96,2,599000000,,-0.287930428982,0.00823891814798
1970/01/01/01:00:02.620000,97,2,620000000,,-0.276532620192,0.0169321764261
1970/01/01/01:00:02.641000,98,2,641000000,,-0.289287149906,0.0434432700276
1970/01/01/01:00:02.662000,99,2,662000000,,-0.30517333746,0.0414443463087
1970/01/01/01:00:02.683000,100,2,683000000,,-0.305963844061,0.0104677919298
1970/01/01/01:00:02.704000,101,2,704000000,,-0.301557481289,-0.0169101189822
1970/01/01/01:00:02.725000,102,2,725000000,,-0.282794684172,-0.0312122367322
1970/01/01/01:00:02.746000,103,2,746000000,,-0.286395639181,-0.00905457045883
