time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.position,.velocity,.acceleration
2020/11/26/18:50:45.506886,1,1606413045,506568908,,-0.499985307455,0.120637156069,-5.34742002856e-06
2020/11/26/18:50:45.507142,2,1606413045,506964921,,-0.499938130379,0.120637156069,-2.25093936024e-05
2020/11/26/18:50:45.527109,3,1606413045,526906967,,-0.49753293395,0.120627984405,-0.00089760083938
2020/11/26/18:50:45.547260,4,1606413045,546947956,,-0.495115667582,0.120601177216,-0.00177708175033
2020/11/26/18:50:45.567339,5,1606413045,567034959,,-0.492693573236,0.120556630194,-0.00265832152218
2020/11/26/18:50:45.587620,6,1606413045,586990118,,-0.490287214518,0.120494820178,-0.00353382970206
2020/11/26/18:50:45.607434,7,1606413045,607016086,,-0.487875580788,0.12041528523,-0.00441126991063
2020/11/26/18:50:45.627196,8,1606413045,626976013,,-0.485473513603,0.12031853199,-0.00528521696106
2020/11/26/18:50:45.647373,9,1606413045,646976947,,-0.483068108559,0.12020406872,-0.0061603798531
2020/11/26/18:50:45.667397,10,1606413045,666961908,,-0.48066714406,0.120072223246,-0.00703393761069
2020/11/26/18:50:45.687287,11,1606413045,686976909,,-0.478265464306,0.119922697544,-0.00790774263442
2020/11/26/18:50:45.707500,12,1606413045,707006931,,-0.475863873959,0.119755469263,-0.0087815169245
2020/11/26/18:50:45.727383,13,1606413045,727072000,,-0.473463892937,0.119570590556,-0.00965471379459
2020/11/26/18:50:45.747295,14,1606413045,746989965,,-0.47108450532,0.11936968565,-0.0105204191059
2020/11/26/18:50:45.767269,15,1606413045,766995906,,-0.46869841218,0.11915051192,-0.0113885542378
2020/11/26/18:50:45.787705,16,1606413045,787183046,,-0.466294437647,0.118911676109,-0.0122632011771
2020/11/26/18:50:45.807781,17,1606413045,807116031,,-0.463926553726,0.11865863204,-0.0131247155368
2020/11/26/18:50:45.827342,18,1606413045,827008008,,-0.461569666862,0.118389114738,-0.0139822270721
2020/11/26/18:50:45.847317,19,1606413045,847012042,,-0.4592038095,0.118100747466,-0.0148430038244
2020/11/26/18:50:45.867336,20,1606413045,866942882,,-0.456853538752,0.117796458304,-0.01569811441
2020/11/26/18:50:45.887728,21,1606413045,887137889,,-0.454476118088,0.11747045815,-0.0165630932897
2020/11/26/18:50:45.907339,22,1606413045,906996011,,-0.452148705721,0.117133423686,-0.0174098815769
2020/11/26/18:50:45.927302,23,1606413045,926939964,,-0.449816226959,0.11677775532,-0.0182585120201
2020/11/26/18:50:45.948109,24,1606413045,947086095,,-0.447466105223,0.116401091218,-0.0191135685891
2020/11/26/18:50:45.967621,25,1606413045,967061996,,-0.445145338774,0.116010941565,-0.0199579410255
2020/11/26/18:50:45.987483,26,1606413045,987021923,,-0.44283413887,0.115604244173,-0.0207988340408
2020/11/26/18:50:46.007319,27,1606413046,7006883,,-0.440528362989,0.115180253983,-0.0216377526522
2020/11/26/18:50:46.027406,28,1606413046,26966094,,-0.438233822584,0.114740043879,-0.0224725827575
2020/11/26/18:50:46.047576,29,1606413046,47096967,,-0.435927450657,0.114278972149,-0.0233117099851
2020/11/26/18:50:46.068021,30,1606413046,67054986,,-0.433651149273,0.113805405796,-0.0241399034858
2020/11/26/18:50:46.087309,31,1606413046,87044000,,-0.43138217926,0.113314829767,-0.0249654334038
2020/11/26/18:50:46.107408,32,1606413046,106996059,,-0.429126679897,0.112808607519,-0.0257860571146
