time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.position,.velocity
2020/11/26/18:06:40.618945,102,1606410400,618629932,,-0.48821285367,0.0139236012474
2020/11/26/18:06:40.662612,103,1606410400,662292957,,-0.485145539045,0.0158678740263
2020/11/26/18:06:40.706942,104,1606410400,706614971,,-0.484123110771,0.0163270588964
2020/11/26/18:06:40.751725,105,1606410400,751399040,,-0.484123110771,0.0137765854597
2020/11/26/18:06:40.795936,106,1606410400,795696020,,-0.482078254223,0.0153994085267
2020/11/26/18:06:40.841806,107,1606410400,841495037,,-0.482078254223,0.0134436776862
2020/11/26/18:06:40.886307,108,1606410400,885940074,,-0.481055796146,0.012940264307
2020/11/26/18:06:40.928695,109,1606410400,928384065,,-0.475943624973,0.0225479658693
2020/11/26/18:06:40.973494,110,1606410400,973170042,,-0.481055796146,0.0103898830712
2020/11/26/18:06:41.018327,111,1606410401,17965078,,-0.480033367872,0.00678780628368
2020/11/26/18:06:41.062051,112,1606410401,61757087,,-0.481055796146,0.00203037704341
2020/11/26/18:06:41.106010,113,1606410401,105743885,,-0.475943624973,0.011895311065
2020/11/26/18:06:41.149033,114,1606410401,148782014,,-0.4708314538,0.0253708288074
2020/11/26/18:06:41.193719,115,1606410401,193264007,,-0.474921196699,0.0165635105222
2020/11/26/18:06:41.237894,116,1606410401,237557888,,-0.469809025526,0.0226327385753
2020/11/26/18:06:41.282329,117,1606410401,281985998,,-0.472876310349,0.0139891812578
2020/11/26/18:06:41.326107,118,1606410401,325767040,,-0.469809025526,0.0157979503274
2020/11/26/18:06:41.369490,119,1606410401,369107961,,-0.476966053247,-0.00269506289624
2020/11/26/18:06:41.414493,120,1606410401,414187908,,-0.471853882074,0.00303419935517
2020/11/26/18:06:41.458487,121,1606410401,458115100,,-0.4708314538,0.00693547865376
2020/11/26/18:06:41.501957,122,1606410401,501698017,,-0.466741710901,0.0166787151247
2020/11/26/18:06:41.547851,123,1606410401,547518968,,-0.469809025526,0.0102591020986
2020/11/26/18:06:41.592193,124,1606410401,591928005,,-0.473898768425,-0.00347014679573
2020/11/26/18:06:41.636842,125,1606410401,636502981,,-0.467764139175,0.00681535201147
2020/11/26/18:06:41.680654,126,1606410401,680377006,,-0.472876310349,-0.00256342114881
2020/11/26/18:06:41.726204,127,1606410401,725903987,,-0.468786597252,0.00410448154435
