time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.position,.velocity
1970/01/01/01:00:01.794000,1,1,793000000,,-0.195076853037,0.0
1970/01/01/01:00:01.794000,2,1,794000000,,-0.195076853037,0.0
1970/01/01/01:00:01.804000,3,1,804000000,,-0.207700908184,0.0
1970/01/01/01:00:01.826000,4,1,825000000,,-0.184473246336,-0.380784988403
1970/01/01/01:00:01.844000,5,1,844000000,,-0.193485021591,-0.612083435059
1970/01/01/01:00:01.864000,6,1,864000000,,-0.208287149668,-0.818185448647
1970/01/01/01:00:01.884000,7,1,884000000,,-0.208287149668,-0.818185448647
1970/01/01/01:00:01.905000,8,1,905000000,,-0.199024707079,-0.966557741165
1970/01/01/01:00:01.925000,9,1,924000000,,-0.207106292248,-1.05014407635
1970/01/01/01:00:01.945000,10,1,944000000,,-0.20018440485,-1.08744323254
1970/01/01/01:00:01.964000,11,1,964000000,,-0.18340036273,-1.06907105446
1970/01/01/01:00:01.986000,12,1,985000000,,-0.193491071463,-0.988197207451
1970/01/01/01:00:02.005000,13,2,5000000,,-0.187655210495,-0.896328568459
1970/01/01/01:00:02.024000,14,2,24000000,,-0.18632504344,-0.779669880867
1970/01/01/01:00:02.044000,15,2,44000000,,-0.1965315938,-0.652241647243
1970/01/01/01:00:02.064000,16,2,64000000,,-0.204570919275,-0.540781915188
1970/01/01/01:00:02.084000,17,2,84000000,,-0.199932038784,-0.442827641964
1970/01/01/01:00:02.105000,18,2,105000000,,-0.176985889673,-0.337451994419
1970/01/01/01:00:02.125000,19,2,124000000,,-0.189883083105,-0.19777558744
1970/01/01/01:00:02.144000,20,2,144000000,,-0.20680180192,-0.102370209992
1970/01/01/01:00:02.164000,21,2,164000000,,-0.192351192236,-0.0449153222144
1970/01/01/01:00:02.184000,22,2,184000000,,-0.20769521594,0.0330695100129
1970/01/01/01:00:02.204000,23,2,204000000,,-0.202297329903,0.0660099685192
1970/01/01/01:00:02.225000,24,2,224000000,,-0.190609097481,0.100263878703
1970/01/01/01:00:02.245000,25,2,244000000,,-0.185877561569,0.145353034139
1970/01/01/01:00:02.264000,26,2,264000000,,-0.175102770329,0.18365393579
1970/01/01/01:00:02.286000,27,2,286000000,,-0.18851134181,0.231782883406
1970/01/01/01:00:02.311000,28,2,311000000,,-0.202183991671,0.2370813936
1970/01/01/01:00:02.324000,29,2,324000000,,-0.202183991671,0.2370813936
1970/01/01/01:00:02.344000,30,2,344000000,,-0.17891612649,0.210167735815
1970/01/01/01:00:02.365000,31,2,365000000,,-0.19402384758,0.220448479056
1970/01/01/01:00:02.384000,32,2,384000000,,-0.197365909815,0.193573012948
1970/01/01/01:00:02.405000,33,2,404000000,,-0.191148877144,0.160066634417
1970/01/01/01:00:02.424000,34,2,424000000,,-0.203485459089,0.136026024818
1970/01/01/01:00:02.445000,35,2,444000000,,-0.194355487823,0.0873498991132
1970/01/01/01:00:02.464000,36,2,464000000,,-0.190710037947,0.0630631148815
1970/01/01/01:00:02.485000,37,2,485000000,,-0.195874154568,0.0459845177829
