time,.data
1970/01/01/01:00:01.394000,-1.0
1970/01/01/01:00:01.394000,-1.0
1970/01/01/01:00:01.412000,-1.0
1970/01/01/01:00:01.432000,-1.0
1970/01/01/01:00:01.452000,-1.0
1970/01/01/01:00:01.471000,-1.0
1970/01/01/01:00:01.492000,-1.0
1970/01/01/01:00:01.511000,-1.0
1970/01/01/01:00:01.532000,-1.0
1970/01/01/01:00:01.551000,-1.0
1970/01/01/01:00:01.571000,-1.0
1970/01/01/01:00:01.591000,-1.0
1970/01/01/01:00:01.612000,-1.0
1970/01/01/01:00:01.632000,-1.0
1970/01/01/01:00:01.652000,-1.0
1970/01/01/01:00:01.671000,-1.0
1970/01/01/01:00:01.691000,-1.0
1970/01/01/01:00:01.711000,-1.0
1970/01/01/01:00:01.732000,-1.0
1970/01/01/01:00:01.751000,-1.0
1970/01/01/01:00:01.771000,-1.0
1970/01/01/01:00:01.792000,-1.0
1970/01/01/01:00:01.810000,-1.0
1970/01/01/01:00:01.831000,-1.0
1970/01/01/01:00:01.851000,-1.0
1970/01/01/01:00:01.871000,-0.855097971427
1970/01/01/01:00:01.891000,-0.522876904356
1970/01/01/01:00:01.912000,-0.379385193402
1970/01/01/01:00:01.931000,-0.471066362143
1970/01/01/01:00:01.951000,-0.428572444081
1970/01/01/01:00:01.971000,-0.508525033951
1970/01/01/01:00:01.991000,-0.687205850363
1970/01/01/01:00:02.011000,-0.829082639337
1970/01/01/01:00:02.031000,-1.0
1970/01/01/01:00:02.051000,-1.0
1970/01/01/01:00:02.071000,-1.0
1970/01/01/01:00:02.091000,-1.0
1970/01/01/01:00:02.111000,-1.0
1970/01/01/01:00:02.131000,-1.0
1970/01/01/01:00:02.151000,-1.0
1970/01/01/01:00:02.171000,-1.0
1970/01/01/01:00:02.191000,-1.0
1970/01/01/01:00:02.211000,-1.0
1970/01/01/01:00:02.233000,-1.0
1970/01/01/01:00:02.252000,-1.0
1970/01/01/01:00:02.272000,-1.0
1970/01/01/01:00:02.292000,-1.0
1970/01/01/01:00:02.311000,-1.0
1970/01/01/01:00:02.331000,-1.0
1970/01/01/01:00:02.351000,-1.0
1970/01/01/01:00:02.372000,-1.0
1970/01/01/01:00:02.392000,-1.0
1970/01/01/01:00:02.412000,-1.0
1970/01/01/01:00:02.431000,-1.0
1970/01/01/01:00:02.451000,-1.0
1970/01/01/01:00:02.472000,-1.0
1970/01/01/01:00:02.491000,-1.0
1970/01/01/01:00:02.511000,-1.0
1970/01/01/01:00:02.531000,-1.0
1970/01/01/01:00:02.551000,-1.0
1970/01/01/01:00:02.572000,-1.0
1970/01/01/01:00:02.591000,-1.0
1970/01/01/01:00:02.612000,-1.0
1970/01/01/01:00:02.631000,-1.0
1970/01/01/01:00:02.651000,-1.0
1970/01/01/01:00:02.672000,-1.0
1970/01/01/01:00:02.691000,-1.0
1970/01/01/01:00:02.711000,-1.0
1970/01/01/01:00:02.731000,-1.0
1970/01/01/01:00:02.752000,-1.0
1970/01/01/01:00:02.771000,-1.0
1970/01/01/01:00:02.792000,-1.0
1970/01/01/01:00:02.812000,-1.0
1970/01/01/01:00:02.831000,-1.0
1970/01/01/01:00:02.853000,-1.0
1970/01/01/01:00:02.872000,-1.0
1970/01/01/01:00:02.891000,-1.0
1970/01/01/01:00:02.911000,-1.0
1970/01/01/01:00:02.931000,-1.0
1970/01/01/01:00:02.951000,-1.0
1970/01/01/01:00:02.971000,-1.0
1970/01/01/01:00:02.992000,-1.0
1970/01/01/01:00:03.011000,-1.0
1970/01/01/01:00:03.031000,-1.0
1970/01/01/01:00:03.051000,-1.0
1970/01/01/01:00:03.071000,-1.0
1970/01/01/01:00:03.091000,-1.0
1970/01/01/01:00:03.111000,-1.0
1970/01/01/01:00:03.132000,-1.0
1970/01/01/01:00:03.151000,-1.0
1970/01/01/01:00:03.171000,-1.0
1970/01/01/01:00:03.191000,-1.0
1970/01/01/01:00:03.212000,-1.0
1970/01/01/01:00:03.232000,-1.0
1970/01/01/01:00:03.251000,-1.0
1970/01/01/01:00:03.271000,-1.0
