time,.data
2020/11/26/18:34:24.399034,-0.530803501143
2020/11/26/18:34:24.419247,-0.429252341025
2020/11/26/18:34:24.439259,-0.429666575126
2020/11/26/18:34:24.459231,-0.413276178673
2020/11/26/18:34:24.479138,-0.413691054943
2020/11/26/18:34:24.499250,-0.32809799357
2020/11/26/18:34:24.519352,-0.328470801247
2020/11/26/18:34:24.539083,-0.377587003145
2020/11/26/18:34:24.559229,-0.377980161511
2020/11/26/18:34:24.579132,-0.473019331372
2020/11/26/18:34:24.599214,-0.473442510675
2020/11/26/18:34:24.619173,-0.473867006007
2020/11/26/18:34:24.639075,-0.616859124982
2020/11/26/18:34:24.659038,-0.617335466419
2020/11/26/18:34:24.679069,-0.571812931823
2020/11/26/18:34:24.699119,-0.572257536638
2020/11/26/18:34:24.719211,-0.672660516314
2020/11/26/18:34:24.739090,-0.673156735767
2020/11/26/18:34:24.759083,-0.44524255487
2020/11/26/18:34:24.779166,-0.445638291339
2020/11/26/18:34:24.799028,-0.379908810881
2020/11/26/18:34:24.819090,-0.380293590035
2020/11/26/18:34:24.839129,-0.380676146169
2020/11/26/18:34:24.859028,-0.467034608279
2020/11/26/18:34:24.879280,-0.467458273501
2020/11/26/18:34:24.899148,-0.514320714988
2020/11/26/18:34:24.919104,-0.514755908919
2020/11/26/18:34:24.939070,-0.528521854642
2020/11/26/18:34:24.959087,-0.528956965637
2020/11/26/18:34:24.979164,-0.39416849745
2020/11/26/18:34:24.999194,-0.394542280166
2020/11/26/18:34:25.019110,-0.394915292645
2020/11/26/18:34:25.039067,-0.469637470465
2020/11/26/18:34:25.058985,-0.470050667215
2020/11/26/18:34:25.079006,-0.51149173235
2020/11/26/18:34:25.099159,-0.511916885697
2020/11/26/18:34:25.119125,-0.477270592127
2020/11/26/18:34:25.139185,-0.47767389726
2020/11/26/18:34:25.159011,-0.405466864639
2020/11/26/18:34:25.179103,-0.405840291176
2020/11/26/18:34:25.199026,-0.469017847225
2020/11/26/18:34:25.219156,-0.469422747078
2020/11/26/18:34:25.239137,-0.469826090754
2020/11/26/18:34:25.259065,-0.371662597542
2020/11/26/18:34:25.279369,-0.372015733874
2020/11/26/18:34:25.299357,-0.434822722481
2020/11/26/18:34:25.319181,-0.435206156845
2020/11/26/18:34:25.339021,-0.569740707714
2020/11/26/18:34:25.359075,-0.57017588091
2020/11/26/18:34:25.379569,-0.502278593748
2020/11/26/18:34:25.399198,-0.502673625818
2020/11/26/18:34:25.419325,-0.420624708445
2020/11/26/18:34:25.439138,-0.420988072395
2020/11/26/18:34:25.459065,-0.421350856078
2020/11/26/18:34:25.479027,-0.500765021976
2020/11/26/18:34:25.499126,-0.501168832987
2020/11/26/18:34:25.519223,-0.493163617124
2020/11/26/18:34:25.539108,-0.493556700354
2020/11/26/18:34:25.559092,-0.401821484087
2020/11/26/18:34:25.579163,-0.402175697785
2020/11/26/18:34:25.599149,-0.484108962156
2020/11/26/18:34:25.619122,-0.484502712218
2020/11/26/18:34:25.639230,-0.501230275252
2020/11/26/18:34:25.659195,-0.501624715625
2020/11/26/18:34:25.679137,-0.502018113487
2020/11/26/18:34:25.699303,-0.483833075357
2020/11/26/18:34:25.719180,-0.484215901363
2020/11/26/18:34:25.739138,-0.550501080845
2020/11/26/18:34:25.759106,-0.5509145888
2020/11/26/18:34:25.779135,-0.489481935223
2020/11/26/18:34:25.799176,-0.489865982518
2020/11/26/18:34:25.819284,-0.477734967085
2020/11/26/18:34:25.839150,-0.478119284253
2020/11/26/18:34:25.859113,-0.452515675071
2020/11/26/18:34:25.879138,-0.45288902592
2020/11/26/18:34:25.899148,-0.453263440853
2020/11/26/18:34:25.919159,-0.498048713964
2020/11/26/18:34:25.939069,-0.498442980586
2020/11/26/18:34:25.959190,-0.438969773287
2020/11/26/18:34:25.979363,-0.439332249515
2020/11/26/18:34:25.999197,-0.571515074685
2020/11/26/18:34:26.019142,-0.571938512132
2020/11/26/18:34:26.039280,-0.476914818403
2020/11/26/18:34:26.059294,-0.477289683011
2020/11/26/18:34:26.079102,-0.39230268668
2020/11/26/18:34:26.099207,-0.392647430566
2020/11/26/18:34:26.119150,-0.392988664079
2020/11/26/18:34:26.139139,-0.544394931375
2020/11/26/18:34:26.159050,-0.544809328488
2020/11/26/18:34:26.179103,-0.226304598214
2020/11/26/18:34:26.199216,-0.226565610281
2020/11/26/18:34:26.219275,-0.280733412724
2020/11/26/18:34:26.238975,-0.281034958678
2020/11/26/18:34:26.259086,-0.540496447656
2020/11/26/18:34:26.279198,-0.540899993684
2020/11/26/18:34:26.299449,-0.541304026317
2020/11/26/18:34:26.319336,-0.411378547009
2020/11/26/18:34:26.339196,-0.411699356656
2020/11/26/18:34:26.359102,-0.51224788014
2020/11/26/18:34:26.379381,-0.512620874811
2020/11/26/18:34:26.399268,-0.482015174812
2020/11/26/18:34:26.419124,-0.482367482077
