time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.setpoint
1970/01/01/01:00:06.189000,32,6,189000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:06.222000,33,6,220000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:06.229000,34,6,229000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:06.250000,35,6,250000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:06.270000,36,6,270000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:06.290000,37,6,289000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:06.310000,38,6,309000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:06.329000,39,6,329000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:06.350000,40,6,350000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:06.370000,41,6,370000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:06.390000,42,6,389000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:06.409000,43,6,409000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:06.429000,44,6,429000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:06.450000,45,6,450000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:06.469000,46,6,469000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:06.489000,47,6,489000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:06.510000,48,6,509000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:06.530000,49,6,529000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:06.549000,50,6,549000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:06.570000,51,6,569000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:06.590000,52,6,589000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:06.610000,53,6,609000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:06.629000,54,6,629000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:06.650000,55,6,649000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:06.670000,56,6,669000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:06.690000,57,6,689000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:06.709000,58,6,709000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:06.730000,59,6,730000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:06.750000,60,6,749000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:06.769000,61,6,769000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:06.789000,62,6,789000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:06.809000,63,6,809000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:06.829000,64,6,829000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:06.850000,65,6,849000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:06.870000,66,6,869000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:06.893000,67,6,892000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:06.909000,68,6,909000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:06.930000,69,6,929000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:06.950000,70,6,950000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:06.970000,71,6,970000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:06.989000,72,6,989000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:07.010000,73,7,9000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:07.030000,74,7,30000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:07.049000,75,7,49000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:07.069000,76,7,69000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:07.089000,77,7,89000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:07.110000,78,7,110000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:07.130000,79,7,129000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:07.151000,80,7,150000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:07.169000,81,7,169000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:07.190000,82,7,189000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:07.209000,83,7,209000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:07.229000,84,7,229000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:07.249000,85,7,249000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:07.270000,86,7,269000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:07.289000,87,7,289000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:07.309000,88,7,309000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:07.329000,89,7,329000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:07.349000,90,7,349000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:07.369000,91,7,369000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:07.390000,92,7,389000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:07.409000,93,7,409000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:07.430000,94,7,429000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:07.449000,95,7,449000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:07.469000,96,7,469000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:07.490000,97,7,489000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:07.510000,98,7,509000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:07.530000,99,7,529000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:07.550000,100,7,549000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:07.570000,101,7,569000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:07.589000,102,7,589000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:07.609000,103,7,609000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:07.630000,104,7,629000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:07.649000,105,7,649000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:07.670000,106,7,669000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:07.689000,107,7,689000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:07.712000,108,7,711000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:07.730000,109,7,730000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:07.750000,110,7,749000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:07.770000,111,7,769000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:07.789000,112,7,789000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:07.809000,113,7,809000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:07.830000,114,7,829000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:07.849000,115,7,849000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:07.870000,116,7,869000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:07.890000,117,7,889000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:07.910000,118,7,910000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:07.930000,119,7,929000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:07.950000,120,7,949000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:07.969000,121,7,969000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:07.989000,122,7,989000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:08.009000,123,8,9000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:08.029000,124,8,29000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:08.050000,125,8,49000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:08.071000,126,8,69000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:08.090000,127,8,89000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:08.110000,128,8,110000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:08.130000,129,8,130000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:08.149000,130,8,149000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:08.170000,131,8,169000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:08.189000,132,8,189000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:08.210000,133,8,209000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:08.229000,134,8,229000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:08.250000,135,8,249000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:08.269000,136,8,269000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:08.289000,137,8,289000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:08.310000,138,8,310000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:08.329000,139,8,329000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:08.349000,140,8,349000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:08.370000,141,8,370000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:08.389000,142,8,389000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:08.409000,143,8,409000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:08.430000,144,8,429000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:08.450000,145,8,449000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:08.469000,146,8,469000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:08.490000,147,8,489000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:08.509000,148,8,509000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:08.529000,149,8,529000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:08.549000,150,8,549000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:08.570000,151,8,569000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:08.590000,152,8,590000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:08.610000,153,8,609000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:08.629000,154,8,629000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:08.650000,155,8,649000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:08.669000,156,8,669000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:08.690000,157,8,689000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
1970/01/01/01:00:08.710000,158,8,709000000,,"(0.0, 0.0, 0.0, 0.0, -0.33000001311302185, 0.33000001311302185, 0.33000001311302185, -0.33000001311302185)"
